INSERT INTO purchases (purchase_date, price, supplier_id, emp_id) VALUES
('2024-12-28', 5118600, 6, 4),
('2025-12-28', 2640993, 17, 10),
('2022-05-26', 1593915, 2, 14),
('2024-06-09', 9817606, 4, 28),
('2024-06-23', 2535474, 9, 2),
('2022-02-18', 7126280, 9, 9),
('2023-07-31', 728232, 9, 22),
('2024-04-22', 3016347, 18, 4),
('2023-04-01', 6954971, 19, 11),
('2022-12-18', 8897216, 5, 2),
('2025-07-25', 4921430, 9, 4),
('2025-03-03', 7149769, 19, 10),
('2025-09-29', 9483157, 20, 22),
('2025-09-16', 3163846, 9, 30),
('2024-09-26', 7469629, 7, 20),
('2024-12-16', 4988229, 10, 12),
('2024-10-15', 8012804, 19, 5),
('2023-12-31', 514354, 14, 1),
('2022-03-03', 6187656, 12, 6),
('2024-04-16', 8664727, 11, 28),
('2023-12-17', 9511700, 4, 29),
('2023-08-25', 3180973, 19, 18),
('2024-02-29', 9637137, 17, 1),
('2025-05-28', 1916724, 3, 24),
('2024-01-18', 7831969, 20, 27),
('2025-07-28', 8124148, 6, 13),
('2025-05-31', 3537320, 4, 7),
('2022-10-02', 4454061, 17, 25),
('2022-05-16', 2925162, 3, 23),
('2023-12-21', 9718130, 1, 19),
('2023-04-12', 4136957, 1, 11),
('2023-08-31', 8677900, 16, 9),
('2023-12-10', 8270006, 16, 28),
('2025-03-05', 2271355, 10, 29),
('2025-09-08', 1795102, 8, 12),
('2024-09-12', 1507121, 11, 25),
('2023-12-06', 8867760, 7, 27),
('2025-12-07', 1707704, 10, 2),
('2023-12-16', 2998658, 12, 9),
('2023-06-02', 2908920, 3, 4),
('2024-04-20', 7725675, 9, 12),
('2022-04-16', 1794173, 11, 29),
('2022-09-09', 1496317, 1, 12),
('2023-04-09', 1917008, 19, 4),
('2022-04-17', 5863423, 16, 9),
('2022-08-08', 8011180, 20, 17),
('2022-02-25', 6159500, 5, 12),
('2024-12-05', 2400823, 12, 26),
('2025-05-14', 9099203, 13, 5),
('2022-08-11', 533346, 15, 1),
('2023-02-02', 5026984, 4, 1),
('2025-04-03', 9990021, 9, 11),
('2023-01-12', 3471766, 18, 8),
('2023-05-17', 877990, 7, 24),
('2025-12-09', 5156512, 16, 14),
('2025-06-10', 691296, 10, 18),
('2022-01-17', 4257515, 19, 14),
('2022-06-28', 6786318, 1, 1),
('2022-09-29', 7526677, 17, 1),
('2022-08-01', 6781895, 20, 29),
('2024-03-19', 4383981, 2, 21),
('2023-05-24', 4308564, 2, 7),
('2023-10-20', 784286, 17, 28),
('2025-01-08', 3033179, 14, 12),
('2024-01-08', 1104474, 4, 3),
('2024-05-03', 5712885, 11, 8),
('2023-07-17', 2583241, 3, 25),
('2024-06-21', 4425743, 17, 12),
('2023-08-12', 1421616, 20, 22),
('2022-12-17', 1307161, 4, 10),
('2024-06-19', 8311227, 3, 5),
('2023-09-06', 4768456, 2, 15),
('2024-12-12', 7542945, 7, 30),
('2022-11-26', 3708533, 12, 16),
('2023-04-05', 1388913, 9, 8),
('2024-01-07', 6254806, 14, 19),
('2022-10-27', 7073069, 11, 29),
('2024-03-20', 2741396, 3, 22),
('2025-04-18', 9319612, 6, 23),
('2025-07-05', 6121696, 8, 6),
('2022-08-31', 576072, 15, 18),
('2025-02-17', 7830681, 15, 1),
('2024-02-15', 1413336, 12, 16),
('2022-12-21', 4073434, 19, 23),
('2023-09-10', 714223, 17, 21),
('2025-09-24', 7666846, 14, 16),
('2022-07-23', 1097192, 16, 1),
('2023-03-30', 3256092, 10, 30),
('2023-03-06', 1775201, 7, 23),
('2024-02-13', 2138963, 11, 4),
('2025-11-17', 4008718, 9, 17),
('2023-09-15', 1472203, 5, 19),
('2025-01-05', 518213, 8, 27),
('2025-12-09', 5393493, 17, 17),
('2024-03-11', 702125, 10, 16),
('2022-11-10', 7757842, 17, 20),
('2022-02-23', 8682756, 5, 10),
('2022-06-27', 7880166, 18, 19),
('2024-11-13', 9484826, 6, 5),
('2025-06-10', 8961347, 16, 5),
('2024-06-22', 5943185, 16, 18),
('2022-03-29', 6392407, 10, 9),
('2022-11-10', 2933114, 19, 12),
('2024-10-16', 5757488, 9, 19),
('2022-07-07', 9981223, 11, 12),
('2025-10-03', 1347966, 11, 12),
('2023-06-07', 9070550, 10, 9),
('2024-02-17', 9028177, 13, 23),
('2022-01-23', 2505143, 9, 25),
('2025-11-18', 3967946, 4, 5),
('2023-06-06', 1359999, 11, 29),
('2022-02-05', 6525224, 15, 29),
('2024-12-14', 8453333, 5, 27),
('2024-08-09', 1316452, 3, 13),
('2025-05-03', 8522347, 15, 1),
('2023-04-19', 6373890, 7, 11),
('2022-07-24', 9948039, 12, 13),
('2022-08-18', 7492141, 1, 17),
('2025-02-03', 2562645, 5, 18),
('2024-06-04', 758787, 16, 4),
('2025-01-02', 4064588, 1, 28),
('2025-12-26', 597424, 6, 6),
('2023-06-11', 858602, 10, 19),
('2022-01-08', 8849673, 20, 4),
('2023-07-21', 5578424, 9, 18),
('2025-02-18', 7583476, 13, 21),
('2025-08-13', 2310761, 20, 23),
('2022-10-21', 2586753, 11, 13),
('2023-04-02', 7181107, 14, 1),
('2022-12-04', 9037339, 10, 19),
('2025-07-27', 6473120, 1, 18),
('2025-11-20', 5353537, 12, 7),
('2023-03-20', 1377104, 2, 3),
('2023-11-29', 9175714, 3, 23),
('2024-11-11', 4606425, 15, 7),
('2025-10-04', 7317342, 6, 30),
('2022-08-10', 9357571, 18, 4),
('2024-03-20', 9456166, 8, 23),
('2025-01-09', 3317545, 4, 21),
('2022-07-20', 2333931, 7, 22),
('2024-08-16', 4796169, 3, 22),
('2022-07-18', 1528817, 4, 28),
('2024-05-06', 2132540, 6, 22),
('2022-10-31', 1130071, 11, 5),
('2023-03-12', 4019492, 16, 26),
('2024-02-10', 4909258, 10, 4),
('2022-08-21', 4682920, 12, 9),
('2024-04-08', 2026710, 7, 28),
('2024-05-17', 6759920, 12, 23),
('2024-07-15', 4139230, 1, 4),
('2023-06-23', 3773662, 11, 23),
('2023-02-25', 7918749, 9, 26),
('2025-03-02', 2405768, 12, 21),
('2024-01-04', 7452601, 4, 26),
('2025-06-22', 948833, 4, 19),
('2024-09-08', 6515780, 3, 28),
('2022-05-14', 2494595, 11, 1),
('2023-06-13', 9352228, 13, 20),
('2022-08-19', 9952159, 9, 17),
('2024-01-27', 1620959, 19, 28),
('2023-01-12', 4374283, 15, 30),
('2022-09-16', 6716749, 17, 26),
('2024-05-30', 9559687, 14, 29),
('2025-01-21', 6514168, 18, 13),
('2023-07-02', 7268282, 19, 27),
('2024-02-29', 9156119, 14, 27),
('2022-07-26', 7857450, 10, 25),
('2022-05-04', 7635087, 3, 10),
('2023-02-18', 3090729, 5, 24),
('2022-09-13', 8777982, 2, 30),
('2023-02-06', 4848625, 19, 7),
('2023-08-12', 2538139, 20, 12),
('2024-04-30', 7528116, 3, 24),
('2023-11-10', 6977557, 9, 23),
('2022-02-13', 4707115, 19, 9),
('2025-07-18', 1296226, 3, 18),
('2024-02-16', 3818795, 13, 23),
('2023-05-11', 7336836, 12, 20),
('2023-04-21', 1015846, 16, 4),
('2022-08-24', 4530011, 15, 12),
('2022-10-19', 1684115, 14, 8),
('2022-06-19', 1221293, 18, 8),
('2022-03-23', 9557161, 7, 15),
('2025-11-09', 5884819, 17, 12),
('2022-08-16', 6630243, 3, 30),
('2023-05-29', 5325090, 3, 26),
('2025-09-07', 7107653, 14, 30),
('2022-02-04', 2394123, 2, 24),
('2022-01-23', 2406758, 18, 29),
('2022-08-14', 2766571, 18, 6),
('2025-03-23', 1694242, 6, 4),
('2023-10-12', 5063866, 8, 13),
('2022-02-05', 6322213, 16, 21),
('2023-01-06', 4807895, 12, 17),
('2024-05-11', 3129485, 6, 19),
('2023-11-23', 6806992, 11, 29),
('2024-04-02', 2437424, 2, 24),
('2023-08-28', 2765024, 18, 10),
('2022-06-02', 9448838, 16, 18),
('2025-07-02', 6603728, 18, 17),
('2024-11-05', 5619002, 5, 2),
('2022-05-15', 1960723, 4, 18),
('2022-02-05', 3599863, 10, 18),
('2022-04-17', 4634937, 16, 8),
('2023-07-20', 9177091, 2, 26),
('2024-01-15', 5045124, 11, 6),
('2025-02-06', 4366579, 16, 12),
('2024-10-11', 7948752, 11, 22),
('2024-10-27', 8404132, 14, 16),
('2025-02-26', 5969840, 12, 27),
('2022-06-01', 6579963, 13, 14),
('2022-06-07', 573546, 6, 25),
('2023-05-18', 5021004, 20, 28),
('2022-09-29', 3690665, 6, 17),
('2023-12-11', 9297292, 19, 30),
('2022-03-18', 7579085, 12, 17),
('2022-05-10', 5895593, 3, 27),
('2023-09-18', 4206109, 19, 12),
('2025-06-20', 6015646, 19, 22),
('2022-01-18', 1479426, 9, 14),
('2022-07-01', 3742913, 13, 14),
('2024-01-04', 6148399, 13, 6),
('2025-05-23', 9175593, 13, 9),
('2022-09-15', 4675090, 1, 12),
('2024-05-31', 8922901, 20, 29),
('2025-09-03', 750263, 11, 16),
('2023-11-05', 5337431, 5, 5),
('2022-12-13', 3383497, 1, 3),
('2024-01-27', 3963076, 15, 30),
('2024-11-12', 3140563, 2, 13),
('2022-04-20', 5325800, 11, 3),
('2024-02-21', 7972016, 10, 26),
('2022-07-03', 1878425, 2, 15),
('2022-11-15', 2444145, 6, 19),
('2022-02-12', 6470656, 15, 3),
('2022-08-10', 9765865, 19, 24),
('2025-10-20', 1080890, 2, 10),
('2023-11-05', 3775003, 10, 23),
('2022-05-15', 2687940, 11, 26),
('2024-08-21', 5995528, 17, 13),
('2023-07-30', 6138474, 19, 23),
('2024-07-06', 7994841, 5, 3),
('2025-06-06', 2933270, 5, 20),
('2025-10-24', 1741974, 13, 5),
('2024-01-22', 7662149, 11, 14),
('2022-10-01', 3802442, 9, 30),
('2024-11-17', 7569322, 1, 23),
('2022-07-31', 6052020, 11, 19),
('2023-05-20', 7231156, 10, 1),
('2023-10-20', 3028705, 7, 7),
('2025-05-28', 2802210, 5, 25),
('2022-05-07', 1894082, 12, 16),
('2025-04-02', 3099558, 2, 12),
('2024-10-08', 8435741, 8, 7),
('2023-12-25', 2418571, 2, 26),
('2022-01-26', 1490545, 1, 7),
('2023-11-10', 4202027, 4, 24),
('2022-02-26', 9813030, 15, 14),
('2024-04-07', 5010661, 18, 27),
('2022-08-16', 3023517, 19, 18),
('2024-08-09', 5173926, 11, 30),
('2024-04-26', 2132032, 13, 6),
('2025-12-19', 9390792, 20, 23),
('2022-03-15', 6665047, 17, 11),
('2024-12-19', 4529428, 19, 16),
('2023-08-06', 662145, 8, 5),
('2023-12-22', 2632247, 16, 14),
('2025-09-21', 5801162, 14, 14),
('2025-08-08', 9440010, 14, 16),
('2023-07-04', 4864771, 4, 25),
('2023-05-15', 5229734, 18, 30),
('2024-08-06', 5471972, 3, 18),
('2024-12-25', 2742896, 13, 3),
('2022-04-03', 7253750, 11, 27),
('2023-02-22', 9001819, 18, 7),
('2022-02-17', 5049384, 8, 30),
('2024-02-03', 4540632, 15, 4),
('2022-09-03', 5476536, 1, 21),
('2023-09-22', 7177742, 5, 24),
('2022-06-04', 1005167, 10, 30),
('2023-07-29', 7326789, 12, 11),
('2025-04-09', 4257009, 15, 21),
('2023-11-26', 9441845, 5, 18),
('2025-12-12', 8597867, 5, 16),
('2022-08-24', 9908766, 8, 9),
('2024-09-11', 5139078, 8, 26),
('2024-09-03', 4572848, 1, 7),
('2022-12-12', 8761457, 7, 27),
('2025-06-13', 5143330, 2, 24),
('2023-10-14', 5293474, 20, 6),
('2022-11-26', 6861038, 6, 8),
('2025-07-24', 5922433, 3, 28),
('2025-06-30', 3681797, 14, 26),
('2022-07-10', 5534711, 3, 12),
('2022-05-19', 759239, 20, 8),
('2023-03-21', 6824454, 11, 10),
('2025-11-21', 3863087, 18, 26),
('2023-06-29', 9209290, 13, 13),
('2025-08-05', 8292520, 11, 6),
('2025-11-26', 9526760, 3, 4),
('2025-05-14', 727525, 11, 25),
('2023-04-24', 8058889, 2, 14),
('2025-09-29', 3571739, 11, 21),
('2024-01-14', 5057425, 4, 30),
('2023-05-07', 9998666, 4, 9),
('2025-09-29', 7108829, 13, 12),
('2023-10-09', 6085726, 17, 16),
('2023-12-14', 4097144, 16, 26),
('2024-07-30', 1909098, 1, 3),
('2023-11-22', 4386855, 14, 29),
('2023-04-22', 8933529, 6, 30),
('2024-08-11', 3463937, 10, 26),
('2023-06-19', 8936692, 4, 28),
('2023-12-09', 4690668, 13, 30),
('2025-07-28', 1507804, 16, 2),
('2022-03-12', 5181144, 9, 10),
('2025-04-30', 2469121, 3, 8),
('2024-01-26', 623602, 19, 25),
('2024-03-13', 8098763, 12, 19),
('2022-04-16', 5002249, 15, 25),
('2024-04-24', 5627509, 9, 3),
('2024-09-18', 8272631, 1, 24),
('2024-11-01', 7625937, 1, 2),
('2022-04-29', 8268624, 3, 28),
('2023-08-10', 2271434, 10, 18),
('2025-10-15', 8370458, 8, 26),
('2023-05-24', 2703121, 16, 21),
('2025-04-08', 3290540, 7, 30),
('2023-03-15', 1029511, 9, 22),
('2023-06-20', 7772956, 3, 23),
('2022-01-09', 3510340, 9, 4),
('2024-03-04', 5441859, 10, 1),
('2024-01-20', 4670569, 16, 30),
('2025-07-03', 3320109, 13, 17),
('2023-04-16', 3162478, 13, 16),
('2024-01-22', 2250572, 15, 10),
('2023-03-18', 8084291, 11, 7),
('2024-07-09', 5341717, 13, 23),
('2022-06-20', 6183959, 14, 18),
('2022-11-13', 5588070, 20, 19),
('2022-10-30', 1842392, 2, 13),
('2025-02-11', 1786075, 14, 12),
('2025-01-03', 8929234, 20, 25),
('2022-05-01', 6050442, 16, 25),
('2025-03-10', 5884949, 17, 18),
('2022-06-05', 8479400, 10, 7),
('2025-11-09', 8747316, 20, 24),
('2025-04-23', 3903847, 19, 19),
('2023-12-28', 3528154, 7, 22),
('2024-11-28', 5632659, 11, 10),
('2022-04-16', 8181715, 6, 8),
('2022-05-13', 3857758, 6, 4),
('2024-11-14', 6405984, 2, 23),
('2023-10-13', 4779189, 8, 10),
('2025-03-18', 8329199, 3, 10),
('2025-08-05', 5505814, 4, 14),
('2025-08-27', 2312845, 6, 12),
('2024-03-06', 7237614, 8, 3),
('2025-12-16', 2554188, 5, 6),
('2022-04-18', 6453023, 14, 20),
('2024-12-06', 1025196, 18, 10),
('2023-12-29', 3453141, 12, 29),
('2025-03-24', 4911385, 5, 22),
('2023-02-27', 5894792, 14, 12),
('2025-06-22', 8549197, 11, 6),
('2022-09-14', 2706240, 7, 17),
('2025-07-04', 8250514, 17, 24),
('2022-04-04', 3770873, 10, 23),
('2025-06-04', 3689496, 11, 3),
('2024-01-25', 3686832, 14, 23),
('2022-06-19', 4534956, 20, 7),
('2023-10-31', 4467226, 4, 12),
('2022-10-27', 4893543, 4, 26),
('2022-07-20', 2808841, 17, 4),
('2025-09-30', 2006933, 7, 15),
('2022-05-12', 2943532, 1, 22),
('2022-03-30', 1752953, 2, 1),
('2024-07-01', 2857141, 9, 29),
('2024-08-23', 9754642, 20, 3),
('2023-11-29', 5384418, 18, 13),
('2025-06-28', 3027615, 18, 19),
('2023-11-14', 7761276, 12, 23),
('2024-12-13', 7599832, 13, 9),
('2024-09-03', 7245854, 7, 23),
('2025-01-28', 7453455, 19, 4),
('2025-11-14', 8768264, 5, 3),
('2025-12-26', 2814200, 17, 9),
('2023-03-23', 3465581, 12, 28),
('2022-11-17', 5793012, 3, 7),
('2024-09-23', 6027124, 15, 30),
('2023-07-10', 4432735, 18, 8),
('2024-05-01', 1436055, 6, 10),
('2022-12-15', 9326330, 20, 9),
('2023-10-30', 3157774, 13, 21),
('2022-02-08', 2554685, 1, 5),
('2023-01-04', 8418453, 2, 2),
('2022-03-23', 680540, 1, 3),
('2022-07-05', 2231649, 20, 18),
('2024-11-20', 3449753, 3, 7),
('2024-01-24', 2600712, 5, 11),
('2022-12-10', 8460001, 11, 20),
('2022-09-23', 3005526, 14, 3),
('2025-11-13', 9702275, 15, 25),
('2022-12-27', 2834157, 7, 7),
('2025-08-30', 1321530, 4, 20),
('2023-01-16', 5735837, 7, 1),
('2025-01-22', 8831787, 9, 16),
('2022-02-09', 872294, 16, 24),
('2024-02-20', 5411639, 1, 22),
('2025-07-11', 6911065, 14, 8),
('2022-12-14', 5833075, 9, 12),
('2024-02-03', 4616780, 16, 26),
('2024-04-21', 2186776, 16, 4),
('2023-07-27', 5791187, 12, 27),
('2022-02-02', 5995924, 5, 22),
('2023-07-13', 2356739, 17, 18),
('2023-11-14', 4743747, 19, 25),
('2024-10-29', 2790400, 20, 24),
('2022-02-23', 4249081, 1, 6),
('2023-06-16', 3834900, 15, 2),
('2022-01-11', 1303359, 15, 27),
('2024-12-26', 2851341, 20, 16),
('2022-02-01', 7195664, 4, 8),
('2024-02-28', 8243686, 11, 15),
('2025-03-09', 5667254, 4, 5),
('2023-05-16', 2789758, 11, 23),
('2024-12-12', 9320906, 9, 11),
('2024-02-13', 6984957, 4, 8),
('2025-01-17', 1494939, 2, 7),
('2022-11-26', 508217, 20, 21),
('2023-09-06', 7910988, 8, 18),
('2025-02-15', 2478684, 3, 1),
('2022-07-24', 5561595, 3, 10),
('2024-08-05', 2112099, 20, 23),
('2024-06-06', 3184426, 5, 15),
('2025-02-02', 5405395, 13, 24),
('2022-02-26', 9014837, 5, 20),
('2024-02-14', 4334251, 4, 21),
('2025-12-27', 3217205, 18, 12),
('2023-12-14', 9695984, 20, 29),
('2025-10-02', 4462923, 18, 15),
('2024-08-29', 9914156, 20, 27),
('2023-05-02', 6084037, 1, 23),
('2023-10-09', 5497638, 7, 6),
('2025-07-26', 3084763, 19, 1),
('2024-09-17', 6798243, 2, 21),
('2022-01-16', 5541297, 10, 4),
('2024-10-10', 2933870, 11, 29),
('2025-01-18', 2530358, 19, 14),
('2022-08-20', 1929162, 15, 23),
('2025-09-14', 8268161, 3, 7),
('2024-11-23', 9867166, 4, 19),
('2024-08-08', 7738051, 9, 12),
('2025-11-17', 3693045, 7, 23),
('2022-07-07', 4372536, 1, 25),
('2024-07-16', 3307001, 13, 24),
('2025-01-21', 6539761, 9, 28),
('2023-04-06', 6170567, 16, 14),
('2025-11-11', 7228243, 5, 1),
('2024-01-21', 2016692, 20, 10),
('2023-12-26', 2621803, 16, 26),
('2024-02-24', 5180042, 18, 7),
('2022-09-12', 2484116, 7, 27),
('2022-04-17', 7290303, 4, 20),
('2025-09-15', 3860187, 16, 11),
('2025-07-24', 1081666, 10, 26),
('2024-12-06', 9525487, 20, 23),
('2022-06-07', 9142830, 7, 23),
('2023-09-25', 7892896, 9, 20),
('2022-07-03', 8846774, 9, 10),
('2022-04-11', 1624898, 19, 12),
('2023-04-11', 9404322, 2, 3),
('2023-05-10', 2667974, 4, 4),
('2024-11-27', 9835052, 16, 17),
('2022-07-30', 4043832, 9, 26),
('2025-10-01', 9883080, 10, 23),
('2024-07-20', 9919140, 19, 17),
('2024-05-27', 4881100, 5, 14),
('2025-03-21', 3258688, 13, 29),
('2024-12-21', 4201800, 12, 30),
('2025-02-01', 2931708, 10, 13),
('2024-04-02', 5804461, 13, 14),
('2023-01-02', 9504036, 16, 4),
('2024-08-10', 1224100, 11, 9),
('2022-10-15', 2627686, 5, 7),
('2024-04-25', 1695532, 5, 11),
('2022-01-02', 2564003, 16, 19),
('2023-09-30', 2300152, 10, 15),
('2025-12-27', 9255327, 8, 29),
('2022-04-24', 5564860, 2, 19),
('2023-03-30', 3092102, 5, 22),
('2023-06-25', 2772177, 9, 2),
('2023-08-23', 3427368, 15, 9),
('2022-09-01', 5084607, 18, 29),
('2024-11-20', 8740217, 9, 16),
('2024-09-15', 2712318, 4, 13),
('2023-03-05', 618018, 5, 22),
('2022-09-28', 4216853, 18, 21),
('2025-03-13', 2148673, 1, 25),
('2024-02-28', 3219685, 1, 21),
('2024-08-21', 1176974, 3, 30),
('2024-03-26', 5073921, 3, 16),
('2025-05-24', 1572792, 10, 5),
('2023-04-03', 2090508, 5, 30),
('2024-09-02', 7891079, 16, 25),
('2024-10-11', 6908596, 16, 3),
('2022-06-09', 5259147, 12, 24),
('2022-02-14', 5137868, 15, 15),
('2023-03-24', 9557348, 17, 29),
('2022-02-10', 4530370, 15, 17),
('2024-08-06', 2734614, 20, 27),
('2022-04-19', 9097792, 4, 20),
('2025-06-05', 8451515, 10, 14),
('2024-02-22', 934450, 17, 12),
('2023-08-25', 1104272, 13, 20),
('2023-04-06', 2946231, 6, 28),
('2023-02-23', 641764, 11, 19),
('2023-04-13', 687691, 3, 27),
('2025-04-08', 1158952, 14, 9),
('2025-02-06', 2683760, 10, 24),
('2023-12-28', 1986221, 4, 17),
('2022-10-28', 6064352, 2, 10),
('2024-06-29', 2120589, 14, 10),
('2025-06-10', 9807000, 11, 28),
('2022-06-18', 1268128, 9, 22),
('2023-11-21', 1026204, 2, 26),
('2024-01-08', 6451040, 12, 19),
('2024-08-18', 7959079, 4, 28),
('2025-01-12', 1420201, 12, 3),
('2023-12-30', 6617752, 13, 22),
('2022-08-28', 3485795, 12, 23),
('2025-04-22', 7874867, 13, 18),
('2023-11-04', 4723935, 8, 25),
('2023-09-24', 2363089, 9, 12),
('2024-04-18', 5347679, 20, 27),
('2025-05-10', 7935172, 7, 30),
('2025-03-22', 2149642, 13, 20),
('2025-12-14', 8345062, 12, 21),
('2025-04-30', 6175278, 3, 26),
('2023-03-19', 1764406, 20, 15),
('2022-06-26', 2340352, 10, 29),
('2024-11-28', 962934, 5, 11),
('2022-03-07', 6093188, 20, 6),
('2024-03-31', 9199878, 5, 18),
('2025-01-06', 5032120, 2, 8),
('2025-11-21', 5647739, 5, 14),
('2024-12-26', 4953650, 3, 15),
('2024-05-10', 2237112, 3, 4),
('2022-03-20', 7104402, 15, 9),
('2022-07-26', 6417795, 6, 1),
('2022-03-25', 2177607, 7, 18),
('2022-05-23', 7428086, 4, 19),
('2024-02-18', 5389852, 6, 7),
('2023-10-28', 9375996, 19, 21),
('2024-12-21', 7628977, 18, 30),
('2022-08-29', 3766684, 17, 18),
('2024-01-05', 2403319, 15, 13),
('2025-10-22', 4106495, 10, 9),
('2025-04-05', 3196116, 8, 14),
('2024-11-05', 7586639, 8, 24),
('2024-07-01', 8664258, 10, 13),
('2023-11-08', 2477640, 7, 9),
('2022-07-06', 2480174, 6, 25),
('2023-09-07', 5231462, 4, 19),
('2025-01-11', 6407638, 19, 22),
('2022-07-26', 1849108, 3, 20),
('2023-12-14', 3757648, 4, 12),
('2023-08-07', 8357176, 11, 30),
('2025-03-02', 2522238, 20, 28),
('2024-03-18', 5402191, 19, 10),
('2025-12-01', 3053796, 12, 11),
('2022-08-05', 4543801, 18, 27),
('2024-12-01', 5347300, 9, 10),
('2023-09-17', 7397961, 13, 9),
('2023-10-15', 1388999, 13, 26),
('2023-05-02', 9093921, 10, 18),
('2022-07-01', 4262054, 6, 25),
('2022-09-02', 1855749, 18, 2),
('2025-05-19', 4312817, 1, 17),
('2023-05-26', 8846776, 2, 5),
('2025-10-20', 3168989, 3, 7),
('2025-05-21', 1205127, 19, 7),
('2024-01-27', 6416966, 17, 12),
('2024-05-07', 7776956, 17, 16),
('2022-03-28', 1748755, 4, 7),
('2023-09-13', 3102078, 11, 20),
('2022-01-26', 4174616, 5, 20),
('2024-12-26', 3824139, 1, 26),
('2025-11-29', 9236870, 2, 1),
('2023-04-07', 5566974, 19, 16),
('2023-08-24', 3961417, 6, 11),
('2025-12-28', 5702925, 16, 27),
('2023-11-23', 4406613, 12, 5),
('2025-11-07', 9739799, 7, 22),
('2023-11-13', 7035857, 6, 14),
('2024-05-20', 8560913, 10, 19),
('2024-07-17', 7994555, 13, 2),
('2024-09-07', 3105040, 19, 28),
('2024-03-08', 6094854, 19, 4),
('2022-12-09', 1923386, 15, 27),
('2025-11-24', 8243772, 1, 26),
('2022-05-02', 4308491, 7, 19),
('2023-12-22', 2596989, 18, 7),
('2025-09-25', 9725306, 10, 11),
('2024-07-22', 1374178, 10, 20),
('2022-04-08', 8252094, 2, 24),
('2023-12-30', 1474520, 8, 19),
('2024-02-01', 5115056, 9, 8),
('2024-04-27', 4405673, 1, 24),
('2025-05-01', 9204981, 18, 19),
('2024-06-04', 763631, 13, 19),
('2025-06-02', 4561438, 19, 3),
('2024-03-19', 3090293, 7, 30),
('2023-03-18', 4822388, 11, 24),
('2025-10-25', 4734513, 20, 8),
('2023-01-06', 4946862, 9, 3),
('2025-10-02', 3094194, 16, 16),
('2025-06-14', 4328453, 16, 8),
('2025-04-26', 2521401, 8, 4),
('2022-04-29', 7050388, 3, 22),
('2022-10-05', 4670953, 6, 11),
('2024-05-26', 9091098, 2, 29),
('2023-03-17', 5139627, 17, 10),
('2022-03-21', 8889115, 9, 29),
('2022-01-02', 5816590, 8, 15),
('2024-12-25', 2278657, 10, 16),
('2022-08-29', 8156621, 4, 16),
('2025-12-08', 3537059, 15, 13),
('2024-05-07', 2794670, 8, 13),
('2024-08-09', 5661109, 1, 3),
('2022-05-16', 7181368, 20, 9),
('2023-08-18', 8665770, 18, 9),
('2024-03-25', 7734039, 4, 3),
('2024-01-11', 7360478, 8, 20),
('2023-05-24', 8471055, 5, 17),
('2025-11-26', 5561601, 17, 6),
('2023-05-12', 667090, 13, 25),
('2025-05-07', 7664513, 12, 16),
('2023-04-25', 7286919, 19, 13),
('2025-09-16', 6719187, 6, 2),
('2024-10-22', 9685495, 10, 20),
('2025-04-30', 9370628, 14, 26),
('2025-06-17', 8622802, 17, 17),
('2024-06-30', 8297727, 7, 23),
('2022-07-26', 9588049, 3, 10),
('2025-01-01', 1416144, 19, 8),
('2023-07-19', 7854781, 2, 28),
('2025-05-07', 5831603, 5, 11),
('2025-05-10', 1150084, 11, 6),
('2024-09-16', 5551561, 7, 22),
('2022-02-21', 4770508, 18, 7),
('2023-01-25', 2615215, 10, 21),
('2022-05-25', 5350114, 1, 5),
('2022-01-11', 5421457, 16, 7),
('2025-12-10', 1672300, 10, 1),
('2023-12-01', 7356018, 13, 22),
('2023-07-06', 6176884, 20, 26),
('2022-10-18', 3582323, 10, 2),
('2024-10-23', 5487158, 10, 22),
('2022-12-28', 8381650, 14, 29),
('2024-03-05', 4744499, 14, 13),
('2023-05-29', 5181812, 11, 11),
('2022-05-28', 2323555, 9, 26),
('2022-08-19', 6260787, 7, 17),
('2023-10-02', 6251324, 20, 8),
('2023-10-05', 7296818, 17, 27),
('2023-10-06', 1429530, 7, 4),
('2025-12-12', 3571523, 6, 19),
('2022-01-31', 2642823, 6, 16),
('2022-01-22', 5045397, 13, 5),
('2024-06-08', 603198, 3, 25),
('2022-07-15', 7697746, 10, 14),
('2022-04-18', 6295011, 18, 28),
('2025-03-12', 1271327, 20, 1),
('2025-05-22', 3620769, 1, 14),
('2022-10-23', 4037461, 12, 19),
('2023-11-28', 3497260, 16, 15),
('2023-02-05', 5393614, 10, 23),
('2022-06-22', 3618797, 9, 20),
('2025-08-24', 1550227, 17, 14),
('2022-09-02', 3503342, 15, 23),
('2023-12-02', 4609728, 6, 23),
('2022-01-14', 3526327, 1, 7),
('2024-05-10', 4799399, 4, 4),
('2024-07-08', 756927, 2, 13),
('2025-07-07', 5494069, 4, 9),
('2025-11-19', 5480166, 5, 30),
('2022-07-17', 7461422, 5, 12),
('2024-11-30', 7976293, 12, 1),
('2024-04-02', 9183754, 16, 20),
('2022-05-31', 1314258, 11, 2),
('2025-10-11', 9553837, 4, 14),
('2025-11-29', 991550, 13, 2),
('2024-03-18', 7613068, 17, 13),
('2023-03-20', 5916183, 18, 30),
('2022-03-02', 1956027, 17, 28),
('2025-01-26', 6637209, 10, 16),
('2023-12-08', 9768113, 16, 6),
